text,label,num_words,text_processed
"Interbrew, Ambev Complete Combination. BRUSSELS, Belgium Aug. 27, 2004 - Belgium #39;s Interbrew SA and Brazil #39;s Ambev completed their planned $11.4 billion combination Friday after shareholders of both companies approved the deal that creates the world #39;s largest brewer by volume.",Business,42,interbrew ambev complete combination brussels belgium aug belgium interbrew sa brazil ambev complete planned billion combination friday shareholder company approve deal create world large brewer volume
"US areas lag behind in keeping up with races. BEAVER CREEK, Colo. -- As the World Cup rolls on to Europe after its brief moment of glory in North America, one can't help but remember when New England hosted such events, last put on by Tommy Corcoran at Waterville Valley.",Sports,50,area lag keep race beaver creek colo world cup roll europe brief moment glory north america help remember new england host event tommy corcoran waterville valley
"Bank of America to cut more jobs. Bank of America Corp. said yesterday it will eliminate 4,500 more jobs as it absorbs the operations of FleetBoston Financial Corp.",Business,28,bank america cut job bank america corp say yesterday eliminate job absorb operation fleetboston financial corp
"Ex-NASA Worker Charged for Faking Exams. ORLANDO, Fla. Oct. 8, 2004 - A former NASA safety inspector accused of falsifying examinations of crucial parts on the space shuttle Discovery pleaded not guilty Friday in federal court, and his attorney called him quot;meticulous in his work.",Sci_Tech,45,ex nasa worker charge fake exam orlando fla oct nasa safety inspector accuse falsify examination crucial part space shuttle discovery plead guilty friday federal court attorney call meticulous work
Wenger signs again. English champion Arsenal has been boosted by the news that manager Arsene Wenger has signed on until the end of the 2007-2008 season.,Sports,26,wenger sign english champion arsenal boost news manager arsene wenger sign end season
"Argentine Political Exile Wins Claim for Damages. BUENOS AIRES, Argentina (Reuters) - Argentina's Supreme Court ruled for the first time on Thursday that someone who fled the country fearing political persecution during the 1970s ""dirty war"" should receive damages from the government.",World,42,argentine political exile win claim damage buenos aire argentina argentina supreme court rule time thursday flee country fear political persecution dirty war receive damage government
Intel Introduces New Itanium. Microsoft says its Windows Server 2003 Compute Cluster Edition will not run on servers equipped with Intel #39;s latest Itanium 2 processor.,Sci_Tech,26,intel introduce new itanium microsoft say windows server compute cluster edition run server equip intel late itanium processor
MPAA Revives P-to-P Lawsuit. Group is asking the Supreme Court to overturn decision in favor of file-swapping networks.,Sci_Tech,18,mpaa revive p p lawsuit group ask supreme court overturn decision favor file swap network
"Walter McCarty, on the bench. LINCOLN -- At the moment, Walter McCarty has his sizable hands full. He's holding 15-month-old Gabrielle, plus a baggie full of Cheerios and an Elmo book for her, and a grape soda for himself. The doorbell rings. It's the contractor, wanting a vehicle moved from the driveway. There's a backhoe digging a pool, and another one tunneling 4 feet into ...",Sports,66,walter mccarty bench lincoln moment walter mccarty sizable hand hold month old gabrielle plus baggie cheerio elmo book grape soda doorbell ring contractor want vehicle move driveway backhoe dig pool tunneling foot
"Dogs 'sniff out' bladder cancer. Dogs can be trained to sniff out bladder cancer, scientists say they have proven for the first time.",World,23,dogs sniff bladder cancer dog train sniff bladder cancer scientist prove time
Vogts: Scotland played so well. A Steffen Iversen penalty was sufficient to secure the points for Norway at Hampden on Saturday. James McFadden was ordered off after 53 minutes for deliberate handball as he punched Claus Lundekvam #39;s header off the line.,Sports,42,vogts scotland play steffen iversen penalty sufficient secure point norway hampden saturday james mcfadden order minute deliberate handball punch claus lundekvam header line
Secrets of a Salty Survivor. A microbe from the Dead Sea may hold the key to protecting astronauts from one of the greatest threats they would face during a mission to Mars: space radiation.,Sci_Tech,34,secret salty survivor microbe dead sea hold key protect astronaut great threat face mission mar space radiation
"Cabinet hikes aviation FDI cap to 49 pc. NEW DELHI: The UPA government on Wednesday hiked the foreign equity limit in domestic airlines from 40 per cent to 49 per cent, but maintained the ban on international airlines from buying equity in the Indian carriers, even indirectly.",Business,47,cabinet hike aviation fdi cap pc new delhi upa government wednesday hike foreign equity limit domestic airline cent cent maintain ban international airline buy equity indian carrier indirectly
Westwood leads Goosen. England #39;s Lee Westwood leads South Africa #39;s Retief Goosen by one shot going into the final day of the Nedbank Challenge in Sun City.,Sports,28,westwood lead goosen england lee westwood lead south africa retief goosen shot go final day nedbank challenge sun city
"Vonage talks of 911 advancements. In Rhode Island, will there be an answer to a major problem for the Internet phone industry?",Sci_Tech,22,vonage talk advancement rhode island answer major problem internet phone industry
"The new Silicon Valley: A dog-eat-dog world. May I buy your beloved pet dog, just so I can take him around back and shoot him? That #39;s how the chief executive of PeopleSoft, Craig Conway, described Oracle #39;s hostile bid for his company",Business,43,new silicon valley dog eat dog world buy beloved pet dog shoot chief executive peoplesoft craig conway describe oracle hostile bid company
"Is Mercury the Incredible Shrinking Planet? MESSENGER Spacecraft May Find Out (SPACE.com). SPACE.com - With a new spacecraft bound for Mercury, that tiny planet nbsp;near the heart of the solar system, researchers are hoping to solve a slew of riddles about the small world.",Sci_Tech,44,mercury incredible shrink planet messenger spacecraft find space space new spacecraft bind mercury tiny planet nbsp near heart solar system researcher hop solve slew riddle small world
"Nets Get 23 From Jefferson, Beat Celtics. Boston Celtics #39; Gary Payton scrambles over New Jersey Nets #39; Eric Williams after a loose ball during the first quarter Friday, Oct. 22, 2004, in Boston.",Sports,34,net jefferson beat celtics boston celtics gary payton scramble new jersey net eric williams loose ball quarter friday oct boston
"Sudanese Darfur Rebels Block Aid Pact for Refugees. ABUJA, Nigeria (Reuters) - Sudanese rebels said on Tuesday that the government must disarm its militias in Darfur before they would sign a deal to bring aid to 1.5 million civilians displaced by violence.",World,42,sudanese darfur rebel block aid pact refugee abuja nigeria sudanese rebel say tuesday government disarm militia darfur sign deal bring aid million civilian displace violence
"Allawi sounds note of gravity on war. BAGHDAD In his first speech before the interim national assembly here, Prime Minister Ayad Allawi gave a sobering account Tuesday of the threat posed by the insurgency, saying that the country #39;s instability was a quot;source of worry for many people quot; and that",World,51,allawi sound note gravity war baghdad speech interim national assembly prime minister ayad allawi give sobering account tuesday threat pose insurgency say country instability source worry people
"Whooping Cranes Flock Grounded In Indiana. High winds in central Indiana today kept a flock of 14-young whooping cranes from continuing their journey south to Florida. The birds and their human guides in ultralight planes are in Boone County, having",Sci_Tech,40,whoop crane flock ground indiana high wind central indiana today keep flock young whooping crane continue journey south florida bird human guide ultralight plane boone county have
"WebMethods names new CEO, chairman. The company promotes from within--Chief Operating Officer David Mitchell is appointed CEO.",Sci_Tech,17,webmethod name new ceo chairman company promote chief operating officer david mitchell appoint ceo
Congress Works to Pass Intelligence Bills (AP). AP - Congressional leaders on Sunday would not guarantee passage of an overhaul of the nation's intelligence agencies by the November election but pledged to try to make it happen.,World,37,congress work pass intelligence bill congressional leader sunday guarantee passage overhaul nation intelligence agency november election pledge try happen
"Up to 120 Girls Defy French Head Scarf Ban. PARIS - Some 100 to 120 girls have defied a new law banning Islamic head scarves in classrooms and are in talks with school officials trying to convince them to remove the head coverings, Education Minister Francois Fillon said Wednesday. It was the first complete figure made public since the start of the school year last Thursday...",World,66,girl defy french head scarf ban paris girl defy new law ban islamic head scarf classroom talk school official try convince remove head covering education minister francois fillon say wednesday complete figure public start school year thursday
"Flakes? Here's hoping for plenty more of it. At Boston's Ski Ball at the Ritz-Carlton last Friday night, a marvelous thing happened: Outside the window, snow swirled out of a black sky into streetlights below.",Sports,35,flake hop plenty boston ski ball ritz carlton friday night marvelous thing happen outside window snow swirl black sky streetlight
"Aid Afghan democrats. Afghan President Hamid Karzai dodged death three weeks ago when Taliban fighters fired a rocket at him in Gardez. Yesterday, his running mate in Saturday #39;s national election, Ahmad Zia Masood, barely survived a Taliban bomb in Faizabad.",World,41,aid afghan democrats afghan president hamid karzai dodged death week ago taliban fighter fire rocket gardez yesterday running mate saturday national election ahmad zia masood barely survive taliban bomb faizabad
Arsenal unveil mega 100M Emirates deal. Arsenal have confirmed they have struck a lucrative deal with Emirates Airlines for the naming rights of their new Ashburton stadium.,Sports,27,arsenal unveil mega m emirates deal arsenal confirm strike lucrative deal emirate airline name right new ashburton stadium
"The prison that Martha Stewart will call home. When lifestyle doyenne Martha Stewart arrives at the Alderson Federal Prison Camp, the multimillionaire businesswoman won #39;t just",Business,26,prison martha stewart home lifestyle doyenne martha stewart arrive alderson federal prison camp multimillionaire businesswoman win
"Bear Stearns Profit Falls. NEW YORK (Reuters) - Brokerage Bear Stearns Companies &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=BSC.N target=/stocks/quickinfo/fullquote""&gt;BSC.N&lt;/A&gt; on Wednesday said quarterly profit fell 10 percent hurt by lower investment banking revenue and higher expenses.",Business,32,bear stearns profit fall new york brokerage bear stearns company stock bsc n wednesday say quarterly profit fall percent hurt low investment banking revenue high expense
"Latest scandal puts spotlight back on boards. At first glance, it might seem as if software company Computer Associates International Inc. has cleaned up its act. Yes, its former CEO and another top executive were indicted last",Business,37,late scandal put spotlight board glance software company computer associates international inc clean act yes ceo executive indict
"Alcatel buys conferencing software developer eDial. PARIS - French telecommunications equipment specialist Alcatel SA has acquired a U.S. manufacturer of conferencing and collaboration products, eDial Inc., Alcatel said Friday.",Sci_Tech,29,alcatel buy conference software developer edial paris french telecommunications equipment specialist alcatel sa acquire manufacturer conferencing collaboration product edial inc alcatel say friday
Court Rejects Yukos' Plea on Tax Bill. A Russian court today rejected the beleaguered oil company's appeal to suspend government efforts to collect $3.4 billion in back taxes.,Business,28,court reject yukos plea tax bill russian court today reject beleaguered oil company appeal suspend government effort collect billion taxis
"Scots eye the grand prize in Sharjah. Scotland seized the initiative on the first day of the ICC Intercontinental Cup final against Canada, in Sharjah, yesterday, when Yorkshire #39;s John Blain trapped opener Ashif Mulla lbw with the last ball of the first over.",Sports,44,scot eye grand prize sharjah scotland seize initiative day icc intercontinental cup final canada sharjah yesterday yorkshire john blain trap opener ashif mulla lbw ball
Asian telecom firms come together. Seven Asian telecommunications firms are coming together to invest between $30m and $40m (16.3m and 22m) in new mobile phone services and technology.,Business,28,asian telecom firm come seven asian telecommunication firm come invest m m m m new mobile phone service technology
BA plane diverted after hoax. Dutch police have given the quot;all-clear quot; to a British Airways flight from Berlin to London which was diverted to Amsterdam #39;s Schiphol airport with a Dutch fighter jet escort because of a bomb threat.,World,40,ba plane divert hoax dutch police give clear british airways flight berlin london divert amsterdam schiphol airport dutch fighter jet escort bomb threat
"Update 1: Bank Values Yukos Unit Above Assessment. An independent assessor valued Yukos #39; main production unit at $14.7 billion to $17.3 billion on Thursday, the same day a news agency reported that a controlling stake in the business could be sold for just over $4 billion.",Business,47,update bank value yukos unit assessment independent assessor value yukos main production unit billion billion thursday day news agency report control stake business sell billion
"Siebel Taps Motive Software To Improve Usability (NewsFactor). NewsFactor - Siebel (Nasdaq: SEBL) has been on a mission to lower the TCO of its applications since last year's release of 7.5.3, a version that concentrated mainly on cost-savings modifications and other user-friendly improvements.",Sci_Tech,43,siebel tap motive software improve usability newsfactor newsfactor siebel nasdaq sebl mission lower tco application year release version concentrate mainly cost saving modification user friendly improvement
"Mobile Phone Firms Link for New High-Speed Standard. TOKYO (Reuters) - Leading wireless carriers and telecoms equipment makers have agreed to develop an advanced mobile phone standard capable of sending high-resolution video in an instant, Japan's NTT DoCoMo said on Friday.",Sci_Tech,41,mobile phone firm link new high speed standard tokyo lead wireless carrier telecom equipment maker agree develop advanced mobile phone standard capable send high resolution video instant japan ntt docomo say friday
"Torture 'widespread' in Uganda. Uganda's security forces routinely torture suspects, the Human Rights Commission says in its annual report.",World,19,torture widespread uganda uganda security force routinely torture suspect human rights commission say annual report
Microsoft Ready to Comply if Appeal Lost (AP). AP - Microsoft Corp. said Monday it is ready to put a stripped-down version of Windows on the market if it fails this week to persuade a judge to suspend a landmark European Union antitrust decision.,Sci_Tech,44,microsoft ready comply appeal lose microsoft corp say monday ready strip version window market fail week persuade judge suspend landmark european union antitrust decision
"Google steals a page from Amazon #39;s book search. Google Inc. has quietly introduced a new search technology to help publishers sell books online, a fast-growing market dominated by Internet retailer Amazon.",Business,32,google steal page amazon book search google inc quietly introduce new search technology help publisher sell book online fast grow market dominate internet retailer amazon
"Sunday #39;s Golf Capsules. Stewart Cink closed with an even-par 70 to beat Tiger Woods and Rory Sabbatini by four strokes Sunday at the NEC Invitational, becoming the first wire-to-wire winner on the PGA Tour this year.",Sports,37,sunday golf capsule stewart cink close par beat tiger wood rory sabbatini stroke sunday nec invitational wire wire winner pga tour year
"NBA Game Summary - Chicago at Phoenix. Joe Johnson registered 11 points for the Suns, who posted a season-low 12 points in the third quarter...Tyson Chandler finished with 10 points and nine boards for the Bulls, who fell to 0-6 on the road this season...Casey Jacobsen and Leandro Barbosa",Sports,49,nba game summary chicago phoenix joe johnson register point sun post season low point quarter tyson chandler finish point board bull fall road season casey jacobsen leandro barbosa
"Da Vinci Project Pushes Back Launch. Summary - (Sep 24, 2004) The da Vinci Project, a Canadian team of amateur rocket scientists, has pushed back the launch date of its Wildfire rocket.",Sci_Tech,32,da vinci project push launch summary sep da vinci project canadian team amateur rocket scientist push launch date wildfire rocket
"FDA Warns of Terrorist Prescription Drug Tampering. By DIEDTRA HENDERSON WASHINGTON (AP) -- ""Cues from chatter"" gathered around the world are raising concerns that terrorists might try to attack the domestic food and drug supply, particularly illegally imported prescription drugs, acting Food and Drug Administration Commissioner Lester M. Crawford says...",Sci_Tech,50,fda warn terrorist prescription drug tamper diedtra henderson washington cue chatter gather world raise concern terrorist try attack domestic food drug supply particularly illegally import prescription drug act food drug administration commissioner lester m crawford say
"Apple preps #39;black iPod #39; U2 limited edition promo. The infamous black iPod looks set to make a second appearance next month, when Apple ships a special edition digital music device to commemorate the arrival of rock band U2 #39;s newest long-player.",Sci_Tech,42,apple prep black ipod limited edition promo infamous black ipod look set second appearance month apple ship special edition digital music device commemorate arrival rock band new long player
"Turnovers cost Bengals in tough loss. To beat the defending Super Bowl champion New England Patriots anywhere, let alone at Gillette Stadium, it takes a spotless effort.",Sports,27,turnover cost bengal tough loss beat defend super bowl champion new england patriot let gillette stadium take spotless effort
"NIGERIA-SUDAN: Violence pushes peace talks off track. ABUJA, 13 December (IRIN) - Continuing violence in Darfur is derailing efforts to find a political roadmap out of a crisis that has pitted the Sudanese government against rebel groups for almost two years, delegates at AU-sponsored talks said on Monday.",World,48,nigeria sudan violence push peace talk track abuja december irin continue violence darfur derail effort find political roadmap crisis pit sudanese government rebel group year delegate au sponsor talk say monday
France Faces EU Fight Over Tax Rates. European Union officials Monday rejected a French proposal to cut funding to poor nations in Eastern Europe with low tax rates that tempt investment away from their richer western neighbors.,Business,37,france face eu fight tax rate european union official monday reject french proposal cut funding poor nation eastern europe low tax rate tempt investment away rich western neighbor
"Day 10 roundup: Ryu denies China 3rd clean sweep. But this time in Athens, they have to accept the bitter fact that South Korean Ryu Seung Min was a better player in the pulsating men #39;s singles final against Chinese Wang Hao.",Sports,42,day roundup ryu deny china rd clean sweep time athens accept bitter fact south korean ryu seung min well player pulsate man single final chinese wang hao
"Yanks Qualify, and Elvis Has Left for Boston. ven the most-heralded Yankee rookies are hazed. Last September, Hideki Matsui slipped into a leopard-skin suit with a matching wide-brimmed hat.",Sports,29,yank qualify elvis leave boston ven heralded yankee rookie haze september hideki matsui slip leopard skin suit matching wide brim hat
"UPDATE 2-Russia #39;s Severstal makes offer for Canada #39;s Stelco. Russia #39;s OAO Severstal (CHMF.RTS: Quote, Profile, Research) made a bid for Stelco Inc. (STEa.TO: Quote, Profile, Research) on Tuesday, promising to take on the debts",Business,36,update russia severstal make offer canada stelco russia oao severstal chmf rt quote profile research bid stelco inc stea quote profile research tuesday promise debt
Bremer Criticizes Lack of Troops in Iraq. The U.S. official said Monday that the United States made two major mistakes: not deploying enough troops and then not containing the violence immediately after the ouster of Saddam Hussein.,World,37,bremer criticize lack troop iraq official say monday united states major mistake deploy troop contain violence immediately ouster saddam hussein
"Cy Coleman, Broadway Composer, Dies at 75. The debonair jazz pianist and composer of such legendary Broadway tunes as ""Witchcraft,"" ""Big Spender,"" and ""The Best is Yet to Come,"" died on Thursday night.",World,33,cy coleman broadway composer die debonair jazz pianist composer legendary broadway tune witchcraft big spender good come die thursday night
"U.S. Makes Spy Images Inside U.S.. In the name of homeland security, a little known branch of the Defense Department -- the National Geospatial-Intelligence Agency, or America's spy imagery agency -- is keeping a close eye on the United States.",Sci_Tech,40,make spy image inside homeland security little know branch defense department national geospatial intelligence agency america spy imagery agency keep close eye united states
SEC probes papers #39; circulation figures. The Securities and Exchange Commission has started an investigation into newspaper circulation reporting after several publications acknowledged exaggerating their sales.,Business,26,sec probe paper circulation figure security exchange commission start investigation newspaper circulation report publication acknowledge exaggerate sale
"Communism, capitalism forge throngs in Bucharest. BUCHAREST, Romania -- No parking spaces. Crippling traffic jams. Sky-high rents. Is this London, Rome, or Athens? No, it's Bucharest, where communism and capitalism have conspired to make it Europe's most crowded capital.",World,39,communism capitalism forge throng buchar buchar romania parking space cripple traffic jam sky high rent london rome athens buchar communism capitalism conspire europe crowded capital
"Peterson will give Sooners running start. Texas Tech and Oklahoma meet for the 12th time this Saturday, with the Red Raiders traveling to Norman to take on the No. 2 Sooners.",Sports,31,peterson sooner run start texas tech oklahoma meet th time saturday red raider travel norman sooner
"Good Times End With a Thud for Buffaloes (AP). AP - If heart and resiliency won championships, Colorado would have hoisted the Big 12 trophy before the title game even started.",Sports,31,good time end thud buffaloes heart resiliency win championship colorado hoist big trophy title game start
"Chilean Army Admits Pinochet-Era Abuses. In a surprise reversal, the Chilean army on Friday for the first time assumed institutional responsibility for widespread human rights violations during the 1973-90 dictatorship of Gen. Augusto Pinochet.",World,34,chilean army admit pinochet era abuse surprise reversal chilean army friday time assume institutional responsibility widespread human right violation dictatorship gen augusto pinochet
"More union givebacks unlikely at US Airways. US Airways #39; unions, defying efforts to win labor concessions to avert a bankruptcy, are unlikely to give up pay and benefits under a threat of cuts imposed by a court, a labor leader and consultants said.",Business,44,union giveback unlikely airway airways union defy effort win labor concession avert bankruptcy unlikely pay benefit threat cut impose court labor leader consultant say
Clarett may leave shiners on Buckeyes. Maurice Clarett #39;s charges against Ohio State are so unsettling that the NCAA may do more than round up the usual suspects this time.,Sports,30,clarett leave shiner buckeyes maurice clarett charge ohio state unsettling ncaa round usual suspect time
"Fifth-Game Success. GameNight: After winning the NLDS clincher on three days #39; rest, Astros pitcher Roy Oswalt looks ahead to the Cardinals #39; series.",Sports,24,fifth game success gamenight win nld clincher day rest astros pitcher roy oswalt look ahead cardinal series
"U.S. Strikes Al-Zarqawi Network; 16 Dead. BAGHDAD, Iraq - U.S. warplanes, tanks and artillery repeatedly hit at Abu Musab al-Zarqawi's terror network in the insurgent stronghold of Fallujah on Saturday, while two British Muslim leaders came to Baghdad to try to convince his followers to release a British hostage...",World,49,strikes al zarqawi network dead baghdad iraq warplane tank artillery repeatedly hit abu musab al zarqawi terror network insurgent stronghold fallujah saturday british muslim leader come baghdad try convince follower release british hostage
Iraq car bomb kills seven. just one short of the figure in April which was the highest monthly toll so far. The US military says it expects violence to escalate before elections scheduled for January 30.,World,36,iraq car bomb kill seven short figure april high monthly toll far military say expect violence escalate election schedule january
"India test-fires BrahMos. BHUBANESHWAR: India carried out its sixth test-fire of the BrahMos supersonic cruise missile on Wednesday, defence officials said.",Business,21,india test fire brahmos bhubaneshwar india carry sixth test fire brahmos supersonic cruise missile wednesday defence official say
Safin gets free ride. TOP-seeded Marat Safin advanced to the second round of the St Petersburg Open today when Austrian Alexander Peya retired with an injured ankle.,Sports,27,safin get free ride seed marat safin advance second round st petersburg open today austrian alexander peya retire injured ankle
"Primate researcher brings environmental message to Singapore &lt;b&gt;...&lt;/b&gt;. Dr Jane Goodall delivers her keynote speech while a picture of a chimpanzee which she calls her oldest chimp friend is projected in the background, in Singapore during the Biology in Asia International Conference.",Sci_Tech,42,primate researcher bring environmental message singapore dr jane goodall deliver keynote speech picture chimpanzee call old chimp friend project background singapore biology asia international conference
"Russian, Japanese ministers to discuss peace treaty problem. Astana - Moscow, November 17 KAZINFORM - Russian Foreign Minister Sergei Lavrov is planning to discuss with his Japanese colleague Nobutaka Machimura relations between the two countries, including the peace treaty problem.",World,40,russian japanese minister discuss peace treaty problem astana moscow november kazinform russian foreign minister sergei lavrov plan discuss japanese colleague nobutaka machimura relation country include peace treaty problem
All hail the invincibles. There have been a handful of sporting greats who have built up an aura of invincibility over the years. Arsenal #39;s players huddle up after equalling Nottingham Forest #39;s 42-game record.,Sports,35,hail invincible handful sporting great build aura invincibility year arsenal player huddle equal nottingham forest game record
"Leiter returns to Marlins. By TIM REYNOLDS AP Sports Writer. in New Jersey as a Mets fan. I #39;m taking away my experience as positive. #39; #39;. Burnett, plus left-hander Dontrelle Willis.",Sports,32,leiter return marlin tim reynolds sport writer new jersey met fan m take away experience positive burnett plus leave hander dontrelle willis
"Former Executives Settle SEC Civil Charges in Kmart Fraud. AccountingWEB.com - December 03, 2004 - Five former executives from Kmart and its vendor companies settled Securities and Exchange Commission civil charges this week stemming from a $24 million accounting fraud they oversaw at the retail giant, the",Business,47,executive settle sec civil charge kmart fraud accountingweb december executive kmart vendor company settle security exchange commission civil charge week stem million accounting fraud oversee retail giant
"Indian Central Bank Raises Key Rate to Curb Prices (Update2). India #39;s central bank unexpectedly raised a key interest rate for the first time in four years, saying record oil prices and rising corporate demand for credit threaten to fuel inflation.",Business,41,indian central bank raise key rate curb price update india central bank unexpectedly raise key interest rate time year say record oil price rise corporate demand credit threaten fuel inflation
"Conoco and Lukoil: Everyone Wins. The US oil giant got a good price, Russia #39;s No. 1 oil company acquired a savvy partner, and Putin polished Russia #39;s image.",Business,29,conoco lukoil win oil giant get good price russia oil company acquire savvy partner putin polish russia image
"Jamal Lewis suspended for two games. New York, NY (Sports Network) - Baltimore Ravens running back Jamal Lewis was suspended for two games without pay and fined an additional two weeks #39; salary by the league on Friday for violating the NFL substance abuse policy.",Sports,45,jamal lewis suspend game new york ny sports network baltimore raven run jamal lewis suspend game pay fin additional week salary league friday violate nfl substance abuse policy
"Notice: IE #39;worm #39; targets IOL ad supplier. Every 30th or so request for an advert was redirected to another compromised server, which in turn tried to execute the Bofra Internet Explorer exploit in an attempt to infect the user #39;s machine.",Sci_Tech,42,notice ie worm iol ad supplier th request advert redirect compromise server turn try execute bofra internet explorer exploit attempt infect user machine
"Congress Backs Crack Down on Video Voyeurs. By JIM ABRAMS WASHINGTON (AP) -- Calling video voyeurism the new frontier of stalking, the House on Tuesday approved legislation to make it a crime to secretly photograph or videotape people, often for lascivious purposes. Under the legislation passed by voice vote, video voyeurism on federal lands would be punishable by a fine of not more than $100,000 or imprisonment for up to one year, or both...",Sci_Tech,74,congress back crack video voyeur jim abrams washington call video voyeurism new frontier stalk house tuesday approve legislation crime secretly photograph videotape people lascivious purpose legislation pass voice vote video voyeurism federal land punishable fine imprisonment year
"Militants Kidnap Relatives of Iraqi Minister-TV. Militants have kidnapped two relatives of Iraqi Defense Minister Hazim al-Shalaan and demanded US forces leave the holy city of Najaf, Al Jazeera television reported Wednesday.",World,32,militant kidnap relative iraqi minister tv militant kidnap relative iraqi defense minister hazim al shalaan demand force leave holy city najaf al jazeera television report wednesday
"Use Shuttle To Fix Hubble, NASA Is Told. The space shuttle should be used to service the Hubble Space Telescope and can do the job without posing unacceptable risks to the astronauts, NASA's leadership was told Wednesday.&lt;FONT face=""verdana,MS Sans Serif,arial,helvetica"" size=""-2"" color=""#666666""&gt;&lt;B&gt;-The Washington Post&lt;/b&gt;&lt;/font&gt;",Sci_Tech,44,use shuttle fix hubble nasa tell space shuttle service hubble space telescope job pose unacceptable risk astronaut nasa leadership tell wednesday font face verdana ms sans serif arial helvetica size color washington post font
300m to halt sex disease crisis. The UK's growing sexual health crisis is to be tackled with a 300m investment for clinics and advertising.,World,24,m halt sex disease crisis uk grow sexual health crisis tackle m investment clinic advertising
"Oracle #39;s next fight seen at boardroom. LOS ANGLES (CBS.MW) - Following its latest rejection, the next stage in Oracle Corp #39;s battle to buy PeopleSoft is set to begin in a courtroom on Wednesday.",Business,35,oracle fight see boardroom los angle cbs mw follow late rejection stage oracle corp battle buy peoplesoft set begin courtroom wednesday
"Internet Movie Piracy. The Motion Picture Association of America said Thursday that it will sue people who download movies from online file-sharing services. Reporter David McGuire discusses the likely impact of the lawsuits with Gigi Sohn, president of Public Knowledge.",Sci_Tech,40,internet movie piracy motion picture association america say thursday sue people download movie online file sharing service reporter david mcguire discuss likely impact lawsuit gigi sohn president public knowledge
"SCO Slides Again. Picking on SCO Group (Nasdaq: SCOX) is really too easy. Unfortunately, it #39;s also necessary, if only as an ongoing cautionary tale for Foolish investors.",Sci_Tech,28,sco slide pick sco group nasdaq scox easy unfortunately necessary ongoing cautionary tale foolish investor
"Modem to Connect With Speedy Cellular Tech. NEW YORK Oct. 18, 2004 - A top networking gear producer plans to offer a speedy new cellular technology that #39;s an alternative to DSL and cable Internet access with the added advantage of being available on the road.",Sci_Tech,46,modem connect speedy cellular tech new york oct network gear producer plan offer speedy new cellular technology alternative dsl cable internet access add advantage available road
"Roman women #39; beauty skin cream secrets revealed:. Health India: London, Nov 4 : Cosmetic face cream used by fashionable Roman women was discovered at an ongoing archaeological dig in London, in a metal container, complete with the lid and contents.",Sci_Tech,41,roman woman beauty skin cream secret reveal health india london nov cosmetic face cream fashionable roman woman discover ongoing archaeological dig london metal container complete lid content
"What #39;s in a nickname?. It #39;s never too soon to lobby for anything in this city, and Laura Meissner didn #39;t wait for Wednesday #39;s confirmation that the Montreal Expos are moving to the nation #39;s",Sports,37,nickname soon lobby city laura meissner didn wait wednesday confirmation montreal expos move nation
"Problems come into focus. The Celtics have opened the 2004-05 season with two close losses at home. Last night, they dropped a 100-94 decision to the Indiana Pacers, which went much like the 98-95 loss to Philadelphia Wednesday night.",Sports,39,problem come focus celtic open season close loss home night drop decision indiana pacer go like loss philadelphia wednesday night
"National union leaders set a timeline for change. November 11, 2004. WASHINGTON -aced with the impact of labor #39;s political loss on Nov. 2, the AFL-CIO Executive Council decided on Nov. 10 on a timeline for changes in the union movement",Business,41,national union leader set timeline change november washington ace impact labor political loss nov afl cio executive council decide nov timeline change union movement
Tanasugarn extends Dokic #39;s misery. Jelena Dokic #39;s miserable form continued as she lost 6-3 6-0 to Thailand #39;s Tamarine Tanasugarn in the first round of the China Open in Beijing.,Sports,31,tanasugarn extend dokic misery jelena dokic miserable form continue lose thailand tamarine tanasugarn round china open beijing
"Oil prices drop sharply to $42US per barrel in spite of Iraqi &lt;b&gt;...&lt;/b&gt;. Oil prices dropped sharply Monday, falling below $42 US per barrel, as last week #39;s selloff continued despite sabotage of Iraqi oil infrastructure that curbed exports.",Business,39,oil price drop sharply barrel spite iraqi oil price drop sharply monday fall barrel week selloff continue despite sabotage iraqi oil infrastructure curb export
"Not so fast, panel orders Bruandwo. IN ordering a one-week extension of its takeover bid for Australian Leisure amp; Hospitality last night, the Takeovers Panel clearly considers that Bruandwo, with its adviser UBS, has been too clever in seeking to defeat its rival joint bidder, CMM Hotel amp;",Business,48,fast panel order bruandwo order week extension takeover bid australian leisure amp hospitality night takeover panel clearly consider bruandwo adviser ubs clever seek defeat rival joint bidder cmm hotel amp
"An Apple a day .... p2pnet.net News:- quot;The iTunes music store is the key driver to establish the iPod as the Walkman of the 21st century. quot;. The words belong to Pascal Cagni, Apples European boss, and they #39;re quoted in a Sunday",Sci_Tech,43,apple day p pnet net news itune music store key driver establish ipod walkman st century word belong pascal cagni apple european boss quote sunday
"Symantec to acquire security firm stake. Symantec has signed an agreement to acquire stake, a security consulting and software company, Symantec said Thursday. stake will improve Symantec #39;s consulting contacts--six of the top 10 financial institutions are customers, Symantec said.",Sci_Tech,40,symantec acquire security firm stake symantec sign agreement acquire stake security consulting software company symantec say thursday stake improve symantec consulting contact financial institution customer symantec say
